name,time,cpu,host,usage_guest,usage_guest_nice,usage_idle,usage_iowait,usage_irq,usage_nice,usage_softirq,usage_steal,usage_system,usage_user
cpu,2022-08-22 08:00:38.185127,cpu1,host5,0.616754309,0.277000760,0.995457786,0.705605506,0.961686308,0.611044313,0.037335525,0.063932880,0.568056695,0.597546745
cpu,2022-08-22 08:00:38.185127,cpu2,host5,0.894318452,0.845215744,0.763442174,0.210497999,0.653954637,0.490609457,0.755693202,0.085437641,0.030741481,0.238209814
cpu,2022-08-22 08:00:38.185127,cpu3,host5,0.627423507,0.247960431,0.898350984,0.307179341,0.615071752,0.951976565,0.390668071,0.668394233,0.509214556,0.844657445
cpu,2022-08-22 08:00:38.185127,cpu4,host5,0.986508631,0.761778996,0.211900463,0.636619957,0.712315832,0.007176774,0.690644304,0.858289139,0.474673491,0.100135870
cpu,2022-08-22 08:00:38.185127,cpu5,host5,0.504022081,0.418214286,0.807516674,0.264532728,0.476598296,0.589019974,0.151164670,0.789425867,0.474676474,0.873865600
cpu,2022-08-22 08:00:38.185127,cpu6,host5,0.838442648,0.221220376,0.004847171,0.741328385,0.518020915,0.979759651,0.441975646,0.748891051,0.175140019,0.445866639
cpu,2022-08-22 07:57:38.185127,cpu0,host7,0.784055184,0.715311745,0.067069071,0.420318902,0.100049862,0.814005787,0.909359626,0.920382588,0.788216657,0.357699629
cpu,2022-08-22 07:57:38.185127,cpu1,host7,0.434180483,0.793196615,0.747532924,0.342864006,0.012780728,0.765536329,0.426407653,0.698723710,0.898115890,0.878196737
cpu,2022-08-22 07:57:38.185127,cpu2,host7,0.610632143,0.760973211,0.104510538,0.327353122,0.796953725,0.038073284,0.526473808,0.801182909,0.521612385,0.417879636
cpu,2022-08-22 07:57:38.185127,cpu3,host7,0.569180841,0.499853420,0.776944110,0.081374809,0.119390858,0.031338575,0.065442708,0.215133257,0.739046233,0.549402577
cpu,2022-08-22 07:58:58.185127,cpu3,host2,0.436048415,0.692607877,0.270078294,0.409474611,0.216748802,0.633926221,0.939594220,0.596248737,0.290944785,0.864324968
cpu,2022-08-22 07:57:38.185127,cpu4,host7,0.931149044,0.051911900,0.183919583,0.854248249,0.548679677,0.189260561,0.959874774,0.508030024,0.711553807,0.155675676
cpu,2022-08-22 07:57:38.185127,cpu5,host7,0.432564440,0.029265876,0.897868580,0.124780019,0.736806002,0.483635009,0.122789532,0.153917631,0.157641399,0.981620212
cpu,2022-08-22 07:58:58.185127,cpu4,host2,0.404880429,0.263010705,0.860939751,0.866794605,0.651037451,0.040852737,0.396885797,0.243378662,0.484763017,0.118547256
cpu,2022-08-22 07:57:38.185127,cpu6,host7,0.543506327,0.300307359,0.895662794,0.701380275,0.084683007,0.100660255,0.957167683,0.767172282,0.408307695,0.426729532
cpu,2022-08-22 07:58:58.185127,cpu5,host2,0.698139710,0.272818291,0.454090745,0.503662275,0.268580656,0.994265522,0.602004270,0.858962782,0.298811433,0.091561715
cpu,2022-08-22 07:57:38.185127,cpu7,host7,0.280514081,0.567325532,0.892628606,0.941497669,0.240024709,0.247636830,0.271462017,0.432866230,0.403758435,0.249521978
cpu,2022-08-22 07:58:58.185127,cpu6,host2,0.485414996,0.962403683,0.293143521,0.582549541,0.126338627,0.509363409,0.381066439,0.061716765,0.092280683,0.470804078
cpu,2022-08-22 07:58:58.185127,cpu7,host2,0.202886892,0.973613848,0.416127385,0.786143708,0.723401909,0.627408282,0.293435812,0.020687709,0.187890892,0.127254110
cpu,2022-08-22 07:57:38.185127,cpu8,host7,0.868015276,0.174847483,0.215879603,0.671657656,0.474849568,0.209500800,0.939818127,0.689659680,0.093126350,0.406182458
cpu,2022-08-22 07:54:58.185127,cpu6,host5,0.453774562,0.170315534,0.348548881,0.591666724,0.031818329,0.837037715,0.644011057,0.038383353,0.590772807,0.850997418
cpu,2022-08-22 07:58:58.185127,cpu8,host2,0.165525222,0.663836269,0.802216109,0.751465390,0.763659716,0.574353378,0.657907147,0.645779898,0.726968083,0.277922849
cpu,2022-08-22 07:54:58.185127,cpu7,host5,0.223996365,0.015333498,0.019354578,0.057336617,0.115346546,0.629194951,0.154404884,0.797724458,0.743203706,0.954300885
cpu,2022-08-22 07:58:58.185127,cpu9,host2,0.188970569,0.062696097,0.146601186,0.785168292,0.596775792,0.778439133,0.946969655,0.292392809,0.355114308,0.461486662
cpu,2022-08-22 07:54:58.185127,cpu8,host5,0.719567343,0.492668588,0.098140774,0.663011120,0.784332095,0.342347191,0.083927662,0.268137600,0.365223234,0.675589763
cpu,2022-08-22 07:58:58.185127,cpu10,host2,0.105096692,0.816001428,0.351551221,0.772679080,0.092617023,0.493859431,0.474855747,0.926466695,0.481933476,0.669169977
cpu,2022-08-22 07:54:58.185127,cpu9,host5,0.554865474,0.989556452,0.809176037,0.494564659,0.605707620,0.465964680,0.307400926,0.802979169,0.979719918,0.599041487
cpu,2022-08-22 07:58:58.185127,cpu11,host2,0.303184007,0.113240097,0.986621655,0.614888153,0.760474087,0.443839135,0.990483105,0.877066911,0.123398637,0.831551288
cpu,2022-08-22 07:54:58.185127,cpu10,host5,0.798733798,0.195182711,0.677584166,0.489508950,0.352539382,0.120641289,0.135636311,0.977876911,0.574986920,0.751634534
cpu,2022-08-22 07:54:58.185127,cpu11,host5,0.846569822,0.425913408,0.703795366,0.900260124,0.741955276,0.546326197,0.547303777,0.701922660,0.096373520,0.916304698
cpu,2022-08-22 07:54:58.185127,cpu12,host5,0.156349775,0.190878069,0.851645389,0.807708555,0.774740584,0.413824812,0.944872470,0.184572831,0.171558896,0.182935987
cpu,2022-08-22 07:54:58.185127,cpu0,host6,0.112735309,0.742046937,0.318258621,0.580376992,0.267096919,0.997413496,0.111332672,0.962857328,0.868763501,0.058940554
cpu,2022-08-22 07:54:58.185127,cpu1,host6,0.080508737,0.708787463,0.330870195,0.462536674,0.354172844,0.093425981,0.934609415,0.209861311,0.535518464,0.028286765
cpu,2022-08-22 07:54:58.185127,cpu2,host6,0.789006655,0.447753285,0.464905345,0.141179930,0.341125973,0.510535476,0.568335325,0.541303313,0.440566302,0.118701726
cpu,2022-08-22 07:54:58.185127,cpu3,host6,0.945651667,0.801732656,0.382499193,0.996177709,0.453843212,0.596455782,0.559778643,0.271023828,0.581534807,0.399840971
cpu,2022-08-22 07:58:38.185127,cpu9,host16,0.149867773,0.828662141,0.740745571,0.846341699,0.581720968,0.455502602,0.651322735,0.481051094,0.297996616,0.103882208
cpu,2022-08-22 08:00:18.185127,cpu0,host10,0.990109680,0.031771317,0.076354911,0.510207857,0.937226517,0.401452202,0.479392582,0.137355796,0.106485501,0.993155886
cpu,2022-08-22 07:54:58.185127,cpu4,host6,0.965601325,0.742874110,0.609628500,0.306459450,0.004190900,0.091848975,0.723121278,0.077190795,0.893878444,0.320312576
cpu,2022-08-22 07:58:38.185127,cpu10,host16,0.068874783,0.376342338,0.109380790,0.877727865,0.989980069,0.138641457,0.386295533,0.554041556,0.735555994,0.732469542
cpu,2022-08-22 08:00:18.185127,cpu1,host10,0.108964701,0.529556778,0.082108960,0.706013630,0.084256497,0.653894094,0.609697685,0.771223928,0.633802523,0.597840577
cpu,2022-08-22 07:54:58.185127,cpu5,host6,0.815306332,0.107067037,0.720855038,0.636638228,0.921176467,0.874918661,0.469529882,0.552265026,0.401609762,0.852387833
cpu,2022-08-22 07:58:38.185127,cpu11,host16,0.507210659,0.480652772,0.968998710,0.535198288,0.781149008,0.210991080,0.734976746,0.981670735,0.498298747,0.666714570
cpu,2022-08-22 07:54:58.185127,cpu6,host6,0.662358826,0.606110131,0.595763968,0.279804354,0.107362651,0.997812021,0.351472612,0.570179891,0.985433582,0.252830536
cpu,2022-08-22 08:00:18.185127,cpu2,host10,0.895683388,0.145917696,0.400836908,0.843326631,0.317709589,0.936759185,0.493358362,0.667193889,0.230012016,0.844332550
cpu,2022-08-22 07:58:38.185127,cpu12,host16,0.214628832,0.943473491,0.806930870,0.324569211,0.166335296,0.733003424,0.690668655,0.631764049,0.294338023,0.952472919
cpu,2022-08-22 08:00:18.185127,cpu3,host10,0.172054341,0.963596279,0.013878178,0.007422449,0.918846547,0.245626384,0.633668307,0.848694031,0.748566537,0.095211162
cpu,2022-08-22 07:54:58.185127,cpu7,host6,0.411850871,0.946516431,0.550597662,0.835193631,0.893818631,0.800323884,0.227576217,0.975448012,0.801826001,0.647269631
cpu,2022-08-22 07:58:38.185127,cpu0,host17,0.745161361,0.873350419,0.606337567,0.381330510,0.974106789,0.088944502,0.730888463,0.449379709,0.196562736,0.272866289
cpu,2022-08-22 07:54:58.185127,cpu8,host6,0.762246693,0.985295261,0.108544866,0.181551336,0.384070329,0.595544937,0.163935372,0.156051321,0.436161845,0.917434426
cpu,2022-08-22 08:00:18.185127,cpu4,host10,0.217568464,0.288652837,0.965490163,0.296492085,0.253728662,0.772925350,0.732783848,0.731495751,0.393189409,0.080758746
cpu,2022-08-22 07:58:38.185127,cpu1,host17,0.158085006,0.845752071,0.003347620,0.122535826,0.258828248,0.085241763,0.461230689,0.871463079,0.209976146,0.141369143
cpu,2022-08-22 08:00:18.185127,cpu5,host10,0.206078431,0.525425279,0.781044724,0.345369492,0.423412943,0.165648504,0.305653284,0.235297376,0.620392086,0.535811886
cpu,2022-08-22 07:54:58.185127,cpu9,host6,0.487608555,0.049711308,0.197523356,0.165235801,0.298837718,0.805587290,0.596831851,0.492219860,0.396608162,0.535474822
cpu,2022-08-22 07:58:38.185127,cpu2,host17,0.737192484,0.152715731,0.424323923,0.600198453,0.169401371,0.965907933,0.555036079,0.117593273,0.220388741,0.718924374
cpu,2022-08-22 07:54:58.185127,cpu10,host6,0.617506503,0.396796582,0.832963355,0.600076368,0.896734662,0.540092118,0.943085497,0.291758815,0.578901238,0.413272256
cpu,2022-08-22 08:00:18.185127,cpu6,host10,0.899965189,0.822551768,0.859329138,0.256795457,0.805317434,0.527105032,0.967515617,0.249526746,0.362797511,0.830600834
cpu,2022-08-22 07:58:38.185127,cpu3,host17,0.719116385,0.935928283,0.328906901,0.970560043,0.996287731,0.949303430,0.013949441,0.398195813,0.388992707,0.851684396
cpu,2022-08-22 08:00:18.185127,cpu7,host10,0.145773210,0.290786736,0.862233346,0.750143930,0.023691190,0.898735574,0.896588539,0.072276755,0.981655876,0.971682401
cpu,2022-08-22 07:54:58.185127,cpu11,host6,0.427841161,0.806474082,0.711604992,0.584228256,0.281628009,0.538766551,0.939636297,0.153081412,0.427089925,0.619515591
cpu,2022-08-22 07:58:38.185127,cpu4,host17,0.610232545,0.765969246,0.367391720,0.141128750,0.894004308,0.549363984,0.293029151,0.347353241,0.914060027,0.851088331
cpu,2022-08-22 07:54:58.185127,cpu12,host6,0.572853989,0.171547619,0.319831776,0.863663626,0.342330737,0.340068783,0.394803075,0.799031487,0.023744551,0.211610175
cpu,2022-08-22 08:00:18.185127,cpu8,host10,0.093320682,0.473927741,0.898864288,0.810040261,0.883321376,0.719338988,0.430043040,0.625825621,0.049462038,0.043783606
cpu,2022-08-22 07:58:38.185127,cpu5,host17,0.196259505,0.195257950,0.938362742,0.678055482,0.709236624,0.957880282,0.550342986,0.721033476,0.882143900,0.413551069
cpu,2022-08-22 08:00:18.185127,cpu9,host10,0.537460203,0.716506732,0.099025748,0.972202878,0.807211171,0.777291280,0.343467424,0.943079406,0.916897465,0.794556624
cpu,2022-08-22 07:54:58.185127,cpu0,host7,0.790309111,0.886095580,0.753709222,0.027216469,0.026919190,0.348161664,0.050893426,0.903635124,0.298191955,0.807739073
cpu,2022-08-22 07:58:38.185127,cpu6,host17,0.727661431,0.420448446,0.368551935,0.935479934,0.504653106,0.821528963,0.952109956,0.413765582,0.466578365,0.142260592
cpu,2022-08-22 07:58:38.185127,cpu7,host17,0.286554977,0.113635226,0.771484151,0.542212908,0.725984716,0.497961859,0.679974617,0.156758755,0.099560618,0.911454025
cpu,2022-08-22 07:54:58.185127,cpu1,host7,0.279623191,0.011288949,0.880081893,0.305476872,0.095869739,0.946363947,0.888406805,0.998405120,0.060075433,0.158297267
cpu,2022-08-22 08:00:18.185127,cpu10,host10,0.559297687,0.439197381,0.685773281,0.606335142,0.210232468,0.572896864,0.623809712,0.377966613,0.552933676,0.557112197
cpu,2022-08-22 07:58:38.185127,cpu8,host17,0.495949957,0.215329491,0.538344201,0.591865473,0.656419669,0.773880125,0.778624460,0.433314177,0.770181619,0.518726056
cpu,2022-08-22 07:54:58.185127,cpu2,host7,0.851326032,0.717994794,0.079186830,0.771225108,0.024772554,0.925090295,0.689570749,0.801416739,0.810897225,0.637448705
cpu,2022-08-22 08:00:18.185127,cpu11,host10,0.630262875,0.735516137,0.366929644,0.029774647,0.050876290,0.211761403,0.228012786,0.063615444,0.077009164,0.636081368
cpu,2022-08-22 07:58:38.185127,cpu9,host17,0.510472437,0.442498308,0.989584445,0.816797887,0.585282808,0.650677248,0.483478037,0.689441880,0.191342033,0.998428331
cpu,2022-08-22 07:54:58.185127,cpu3,host7,0.030554104,0.499731481,0.842678738,0.074522222,0.939130024,0.176775429,0.206974942,0.514064236,0.874817930,0.674861576
cpu,2022-08-22 08:00:18.185127,cpu12,host10,0.853677995,0.710912791,0.572579511,0.213758418,0.233329554,0.576934770,0.603297340,0.506110529,0.504206147,0.902616295
cpu,2022-08-22 07:58:38.185127,cpu10,host17,0.689951531,0.338411669,0.873585606,0.254486501,0.354204135,0.177725801,0.498668032,0.997872360,0.861152957,0.588960196
cpu,2022-08-22 07:54:58.185127,cpu4,host7,0.765939642,0.652650985,0.589810459,0.507488278,0.801497104,0.761074791,0.015014104,0.685213611,0.562635611,0.258113552
cpu,2022-08-22 08:00:18.185127,cpu0,host11,0.043780230,0.498852957,0.332878593,0.008996141,0.734973278,0.460386403,0.304329309,0.064033496,0.895976226,0.413077603
cpu,2022-08-22 07:58:38.185127,cpu11,host17,0.977898290,0.702596153,0.867304055,0.412831161,0.336314773,0.414757779,0.772733940,0.667448416,0.490666877,0.012114991
cpu,2022-08-22 07:54:58.185127,cpu5,host7,0.573812302,0.898262511,0.951792212,0.006278900,0.488888844,0.973023551,0.248827188,0.017027149,0.641079795,0.933061566
cpu,2022-08-22 08:00:18.185127,cpu1,host11,0.682290189,0.109219498,0.382035318,0.444798176,0.470704404,0.710659369,0.523775731,0.421958034,0.517450273,0.446151543
cpu,2022-08-22 07:58:38.185127,cpu12,host17,0.385399263,0.568977150,0.101458410,0.586939650,0.408279633,0.940079375,0.895306644,0.008260846,0.661545246,0.486388037
cpu,2022-08-22 07:58:38.185127,cpu0,host18,0.006089279,0.064649976,0.027390764,0.952023910,0.733295291,0.074442251,0.733652740,0.053624348,0.033304018,0.344240399
cpu,2022-08-22 07:54:58.185127,cpu6,host7,0.770927309,0.623702745,0.814313844,0.488507982,0.078918231,0.177888038,0.457284036,0.229686015,0.637383601,0.599107700
cpu,2022-08-22 08:00:18.185127,cpu2,host11,0.086237483,0.066796301,0.135542343,0.518284949,0.343293592,0.462320091,0.931520544,0.808224621,0.774301089,0.098866891
cpu,2022-08-22 07:54:58.185127,cpu7,host7,0.644580372,0.055610063,0.510996444,0.782955469,0.686702310,0.414623946,0.666683388,0.354901934,0.183393149,0.841212672
cpu,2022-08-22 07:58:38.185127,cpu1,host18,0.692435940,0.558924336,0.994729313,0.566485246,0.888576587,0.939114500,0.657245638,0.683067669,0.641981006,0.860696093
cpu,2022-08-22 08:00:18.185127,cpu3,host11,0.239219077,0.377886035,0.325046607,0.325944078,0.583230003,0.092166020,0.091790301,0.915136953,0.888420740,0.276906910
cpu,2022-08-22 07:54:58.185127,cpu8,host7,0.381424731,0.957218891,0.100542870,0.351184531,0.648503526,0.073040600,0.242870621,0.418529100,0.433071873,0.048614530
cpu,2022-08-22 07:58:38.185127,cpu2,host18,0.227927152,0.198745574,0.310419664,0.202093280,0.855295839,0.696252626,0.841674765,0.981239488,0.133545453,0.173134861
cpu,2022-08-22 08:00:18.185127,cpu4,host11,0.974281762,0.895835701,0.562720602,0.549187380,0.633778434,0.771246425,0.533042048,0.825950266,0.202483675,0.530310628
cpu,2022-08-22 07:54:58.185127,cpu9,host7,0.917001177,0.418429391,0.524939156,0.290148253,0.133652362,0.817841535,0.051956883,0.519246556,0.358661615,0.510139102
cpu,2022-08-22 07:58:38.185127,cpu3,host18,0.534345493,0.737833660,0.267018268,0.682398422,0.707471295,0.489405603,0.759818511,0.639275300,0.912234263,0.880403177
cpu,2022-08-22 08:00:18.185127,cpu5,host11,0.365856649,0.366582243,0.153273856,0.646202014,0.861769935,0.720396190,0.645063532,0.777894038,0.648630609,0.436610878
cpu,2022-08-22 07:58:38.185127,cpu4,host18,0.127727902,0.238806004,0.254815155,0.210952088,0.432571274,0.916693570,0.401201406,0.692277219,0.820926504,0.282019627
cpu,2022-08-22 07:54:58.185127,cpu10,host7,0.434772179,0.059099256,0.021834361,0.623735494,0.668444870,0.154810293,0.352577964,0.421697177,0.221150260,0.635638888
cpu,2022-08-22 08:00:18.185127,cpu6,host11,0.580357116,0.445426324,0.770057833,0.376359371,0.667895942,0.405256703,0.887157390,0.032431776,0.809368029,0.811785273
cpu,2022-08-22 07:54:58.185127,cpu11,host7,0.366654242,0.371188866,0.105639847,0.714639500,0.553771335,0.460954532,0.029216769,0.752895925,0.356909713,0.613244002
cpu,2022-08-22 07:58:38.185127,cpu5,host18,0.781419724,0.970424221,0.223086911,0.901225250,0.329960262,0.895790928,0.951284512,0.352759915,0.083377730,0.024454244
cpu,2022-08-22 08:00:18.185127,cpu7,host11,0.189491666,0.317752350,0.386233242,0.190122924,0.453351502,0.739643665,0.758316663,0.203093420,0.910760912,0.079136536
cpu,2022-08-22 07:58:38.185127,cpu6,host18,0.540056524,0.289083901,0.484515614,0.275598529,0.728416316,0.947999357,0.811598995,0.029288260,0.554239421,0.210737294
cpu,2022-08-22 07:54:58.185127,cpu12,host7,0.890289100,0.312208621,0.527249410,0.873346992,0.062737463,0.046197061,0.432163866,0.234919274,0.615075230,0.048635886
cpu,2022-08-22 08:00:18.185127,cpu8,host11,0.709659112,0.198536684,0.407737817,0.569810184,0.650123843,0.254514903,0.893555748,0.747844863,0.654734614,0.873609957
cpu,2022-08-22 07:58:38.185127,cpu7,host18,0.012826125,0.468211673,0.259373537,0.570630931,0.341805730,0.658950241,0.192424271,0.242465024,0.697173110,0.932455339
cpu,2022-08-22 07:54:58.185127,cpu0,host8,0.839449717,0.987803814,0.445819985,0.828293442,0.168745741,0.361703610,0.726392321,0.360468754,0.037332733,0.823422168
cpu,2022-08-22 08:00:18.185127,cpu9,host11,0.573057824,0.288787692,0.709095802,0.499213889,0.044841651,0.850711101,0.882077248,0.103499816,0.761122686,0.537789784
cpu,2022-08-22 07:58:38.185127,cpu8,host18,0.246624177,0.407735391,0.200599768,0.987563003,0.437183308,0.985320739,0.262653533,0.556876562,0.800486243,0.545532142
cpu,2022-08-22 07:54:58.185127,cpu1,host8,0.612720233,0.736290957,0.170524570,0.212423468,0.882555275,0.946939744,0.745866643,0.344327675,0.356142107,0.490550008
cpu,2022-08-22 08:00:18.185127,cpu10,host11,0.217883787,0.681145922,0.136642112,0.895531252,0.390800692,0.288627756,0.753422208,0.317828114,0.355187072,0.865469236
cpu,2022-08-22 07:58:38.185127,cpu9,host18,0.052828973,0.159676977,0.571077447,0.668231994,0.950198084,0.350889427,0.447254479,0.221291830,0.198384173,0.805254081
cpu,2022-08-22 07:54:58.185127,cpu2,host8,0.112632527,0.869458336,0.169457136,0.755159021,0.622678862,0.879472175,0.836688944,0.682220320,0.323478224,0.176160174
cpu,2022-08-22 07:58:38.185127,cpu10,host18,0.580272450,0.424051409,0.179563631,0.591086751,0.824012397,0.283760838,0.426723054,0.163317097,0.106480612,0.032071803
cpu,2022-08-22 08:00:18.185127,cpu11,host11,0.737107835,0.484662736,0.672296237,0.605115820,0.189992470,0.036651638,0.973460422,0.467319969,0.434380061,0.224881307
cpu,2022-08-22 07:54:58.185127,cpu3,host8,0.807120605,0.193057524,0.131388531,0.794221712,0.880327213,0.775774037,0.066774523,0.361263347,0.811382377,0.266881841
cpu,2022-08-22 08:00:18.185127,cpu12,host11,0.782962739,0.479104360,0.435838111,0.526433656,0.710972508,0.098548215,0.318494289,0.318700149,0.997277532,0.557295259
cpu,2022-08-22 07:58:38.185127,cpu11,host18,0.618895333,0.302154378,0.312554761,0.810029213,0.336108880,0.068904295,0.652329436,0.880980157,0.130364041,0.634681492
cpu,2022-08-22 07:54:58.185127,cpu4,host8,0.790978195,0.268568095,0.275153864,0.340373345,0.829868455,0.214388085,0.598745991,0.145178777,0.306707395,0.169305617
cpu,2022-08-22 07:58:38.185127,cpu12,host18,0.388141177,0.753167954,0.109488347,0.683392040,0.008957758,0.685886754,0.245682696,0.229784550,0.542937746,0.457615225
cpu,2022-08-22 08:00:18.185127,cpu0,host12,0.071808599,0.485462829,0.160239132,0.571330674,0.069473736,0.556834053,0.545066651,0.563136821,0.844348612,0.480063957
cpu,2022-08-22 07:54:58.185127,cpu5,host8,0.466365160,0.709516061,0.491794977,0.490706146,0.815725892,0.501508646,0.412791478,0.948545422,0.653822819,0.499790365
cpu,2022-08-22 07:58:38.185127,cpu0,host19,0.364402519,0.712858266,0.634456217,0.227756417,0.678203508,0.901737213,0.388126583,0.939231165,0.036595232,0.176622504
cpu,2022-08-22 08:00:18.185127,cpu1,host12,0.692646747,0.712228475,0.204272332,0.062436498,0.122558350,0.264720937,0.515017859,0.053778534,0.364165099,0.922762881
cpu,2022-08-22 07:54:58.185127,cpu6,host8,0.359081688,0.644181449,0.940438121,0.434670375,0.392697880,0.754603955,0.265131209,0.605755163,0.964051780,0.916861486
cpu,2022-08-22 07:58:38.185127,cpu1,host19,0.334066338,0.081447011,0.287400603,0.003053103,0.016184454,0.066090644,0.228691280,0.926702357,0.715420397,0.796977023
cpu,2022-08-22 08:00:18.185127,cpu2,host12,0.728575792,0.137699336,0.193982883,0.472642792,0.235319054,0.695463609,0.324962793,0.952118676,0.030298082,0.760733332
cpu,2022-08-22 07:54:58.185127,cpu7,host8,0.981326725,0.058424441,0.282483495,0.967533650,0.799884462,0.880445472,0.166661506,0.650119435,0.474191782,0.791637312
cpu,2022-08-22 07:58:38.185127,cpu2,host19,0.331213527,0.247908126,0.656541130,0.755504594,0.823488078,0.094315674,0.740553623,0.533590348,0.596465710,0.924087492
cpu,2022-08-22 08:00:18.185127,cpu3,host12,0.794216961,0.581075402,0.619849660,0.457103149,0.349958293,0.875264948,0.824286055,0.497156704,0.894363303,0.599130737
cpu,2022-08-22 07:54:58.185127,cpu8,host8,0.728710456,0.364597507,0.930125726,0.027693380,0.854421528,0.300372850,0.700005800,0.253234126,0.369034561,0.205394642
cpu,2022-08-22 07:58:38.185127,cpu3,host19,0.667435873,0.561577868,0.354075520,0.614314854,0.661773251,0.819679715,0.034399841,0.249784801,0.064157487,0.790402157
cpu,2022-08-22 08:00:18.185127,cpu4,host12,0.117514566,0.860531786,0.429131860,0.306924134,0.870064105,0.248003313,0.738414980,0.349255391,0.284146091,0.239436781
cpu,2022-08-22 07:54:58.185127,cpu9,host8,0.887037612,0.806194446,0.172600836,0.733872078,0.415167904,0.092012955,0.211794786,0.517864191,0.496696275,0.017578461
cpu,2022-08-22 07:58:38.185127,cpu4,host19,0.532754496,0.475531085,0.927720265,0.938153724,0.234730026,0.404262377,0.733762691,0.272854437,0.294378611,0.105585578
cpu,2022-08-22 08:00:18.185127,cpu5,host12,0.439428962,0.435611638,0.176662772,0.227231664,0.203620994,0.562642269,0.067348999,0.471041040,0.139729792,0.482257613
cpu,2022-08-22 07:54:58.185127,cpu10,host8,0.067054898,0.557416851,0.821757674,0.059596378,0.300217724,0.089302916,0.374881780,0.419398409,0.322801413,0.950049375
cpu,2022-08-22 07:58:38.185127,cpu5,host19,0.931148009,0.293416987,0.792833903,0.403854124,0.996660537,0.185299744,0.171506109,0.498828591,0.490846247,0.935632423
cpu,2022-08-22 08:00:18.185127,cpu6,host12,0.208329270,0.539158280,0.212042384,0.863341596,0.693598741,0.541817600,0.911243361,0.716551819,0.372574551,0.667165255
cpu,2022-08-22 07:58:38.185127,cpu6,host19,0.388218201,0.240193670,0.445511120,0.642639433,0.880792413,0.448159963,0.603070073,0.904430414,0.008611010,0.511100199
cpu,2022-08-22 07:54:58.185127,cpu11,host8,0.897493897,0.878454477,0.297075348,0.490467692,0.851035158,0.770173125,0.822331181,0.442107785,0.932627864,0.909445129
cpu,2022-08-22 08:00:18.185127,cpu7,host12,0.399746605,0.836127387,0.774427715,0.892329723,0.136976214,0.604411889,0.141215387,0.363820691,0.668452475,0.430330308
cpu,2022-08-22 07:58:38.185127,cpu7,host19,0.333804944,0.129154401,0.246478441,0.049098951,0.004743123,0.532064662,0.903716893,0.239019888,0.920601876,0.488732557
cpu,2022-08-22 07:54:58.185127,cpu12,host8,0.592408812,0.782260423,0.586354568,0.294324913,0.772468326,0.840694143,0.563270346,0.189155923,0.720834394,0.889094028
cpu,2022-08-22 08:00:18.185127,cpu8,host12,0.496382327,0.197360544,0.760093461,0.642942338,0.699341192,0.720353742,0.704099412,0.421740300,0.514756342,0.967612341
cpu,2022-08-22 07:54:58.185127,cpu0,host9,0.598721438,0.227177774,0.332041282,0.428976154,0.851771687,0.916106086,0.243747868,0.786853043,0.855628171,0.360331743
cpu,2022-08-22 07:54:58.185127,cpu1,host9,0.905330092,0.998064933,0.028638165,0.107824649,0.460187843,0.316022033,0.396729725,0.319653200,0.071208845,0.229640056
cpu,2022-08-22 07:54:58.185127,cpu2,host9,0.068969089,0.149040616,0.923787923,0.374650228,0.856410580,0.943274736,0.360486458,0.765126124,0.108346167,0.320506207
cpu,2022-08-22 08:03:38.185127,cpu2,host6,0.774623400,0.055377703,0.885282355,0.952602392,0.508866363,0.158437980,0.299203388,0.349284762,0.086295753,0.151019069
cpu,2022-08-22 07:57:08.185127,cpu0,host16,0.852775857,0.772394412,0.399465260,0.235817164,0.397407122,0.133362994,0.153141677,0.030968513,0.063413007,0.292997611
cpu,2022-08-22 08:03:38.185127,cpu3,host6,0.669501352,0.677540997,0.441312410,0.588058459,0.341291981,0.321383989,0.987179894,0.793189617,0.898100974,0.795733960
cpu,2022-08-22 07:57:08.185127,cpu1,host16,0.921179036,0.844727868,0.189319315,0.187675828,0.846274729,0.961383835,0.199636097,0.162797354,0.630634391,0.154629509
cpu,2022-08-22 07:57:08.185127,cpu2,host16,0.020317155,0.456939253,0.218313853,0.007361215,0.578574867,0.737769377,0.405384629,0.247822348,0.110381324,0.289394735
cpu,2022-08-22 08:03:38.185127,cpu4,host6,0.327635245,0.248462445,0.225774238,0.999937706,0.298593058,0.692812724,0.536550013,0.798039656,0.427847589,0.926400438
cpu,2022-08-22 07:57:08.185127,cpu3,host16,0.786569171,0.894110140,0.460949813,0.676800608,0.832853398,0.672505770,0.963047953,0.006549936,0.102166681,0.484487383
cpu,2022-08-22 07:57:08.185127,cpu4,host16,0.490060417,0.979096349,0.020827913,0.523895557,0.863013353,0.204810896,0.953462559,0.288294530,0.380271344,0.816051323
cpu,2022-08-22 08:00:38.185127,cpu7,host5,0.004670524,0.270384208,0.096352097,0.468848342,0.072683026,0.929179989,0.290566227,0.873596883,0.524494744,0.341452423
cpu,2022-08-22 07:58:58.185127,cpu12,host2,0.027532423,0.448774454,0.923388336,0.868916511,0.214558938,0.629406924,0.482409180,0.644215048,0.710195543,0.835460407
cpu,2022-08-22 08:01:58.185127,cpu7,host1,0.509583811,0.377512703,0.937937239,0.992767115,0.460823593,0.829542034,0.021971463,0.640606219,0.822833933,0.439656544
cpu,2022-08-22 08:00:38.185127,cpu8,host5,0.340601477,0.929612507,0.761757036,0.437493706,0.194081524,0.681849378,0.759092122,0.057371343,0.592196695,0.634205908
